Description,Sold_qty,return_qyt,Return_rate
BATHROOM SCALES FOOTPRINTS IN SAND,131,0.0,0.0
BATHROOM SCALES RUBBER DUCKS,93,0.0,0.0
"BATHROOM SCALES, FAG BREAK",2,0.0,0.0
"BATHROOM SCALES, TROPICAL BEACH",59,1.0,1.694915254237288
BATHROOM SET LOVE HEART DESIGN,606,3.0,0.49504950495049505
BEACH HUT DESIGN BLACKBOARD,422,53.0,12.559241706161137
BEACH HUT KEY CABINET,435,3.0,0.6896551724137931
BEACH HUT MIRROR,389,20.0,5.141388174807198
BEACH HUT PHOTO FRAME,609,52.0,8.538587848932677
BEACH HUT SHELF W 3 DRAWERS,314,7.0,2.229299363057325
BEADED CHANDELIER T-LIGHT HOLDER,695,433.0,62.302158273381295
BEADED CRYSTAL HEART BLUE  LARGE,659,0.0,0.0
BEADED CRYSTAL HEART BLUE ON STICK,439,0.0,0.0
BEADED CRYSTAL HEART BLUE SMALL,390,0.0,0.0
BEADED CRYSTAL HEART GREEN LARGE,911,0.0,0.0
BEADED CRYSTAL HEART GREEN ON STICK,948,0.0,0.0
BEADED CRYSTAL HEART GREEN SMALL,233,0.0,0.0
BEADED CRYSTAL HEART PINK LARGE,788,0.0,0.0
BEADED CRYSTAL HEART PINK ON STICK,1423,0.0,0.0
BEADED CRYSTAL HEART PINK SMALL,793,1.0,0.12610340479192939
BEADED CRYSTAL HEART PINK\ON STICK,20,0.0,0.0
BEADED LOVE HEART JEWELLERY SET,2197,300.0,13.654984069185252
BEADED PEARL HEART WHITE LARGE,685,0.0,0.0
BEADED PEARL HEART WHITE ON STICK,2025,14.0,0.6913580246913581
BEAUTY SPEED EXPRESSO CUPS,464,0.0,0.0
BEECH WOOD P/FRAME,17,0.0,0.0
BEECH WOOD PHOTO FRAME ,290,0.0,0.0
BEIGE PHOTO ALBUM,97,0.0,0.0
BELL HEART ANTIQUE GOLD,12,0.0,0.0
BELL HEART DECORATION,252,0.0,0.0
BELLE JARDINIERE CUSHION COVER,748,7.0,0.9358288770053476
BENDY COLOUR PENCILS,4,0.0,0.0
BERRIES CHUNKY KNITTED THROW ,5,0.0,0.0
BEST DAD CANDLE LETTERS,218,1.0,0.45871559633027525
BEWARE OF THE CAT DOORMAT,2,2.0,100.0
BEWARE OF THE CAT METAL SIGN ,9360,51.0,0.5448717948717948
BICYCLE PUNCTURE REPAIR KIT ,1863,0.0,0.0
BICYCLE SAFTEY WALL ART,458,0.0,0.0
BIG DOUGHNUT FRIDGE MAGNETS,6335,121.0,1.910023677979479
BIG PINK POODLE,30,0.0,0.0
BIG POLKADOT MUG,80,0.0,0.0
BILI NUT AND WOOD NECKLACE,52,0.0,0.0
BINGO SET,3520,97.0,2.7556818181818183
BIRD BOX CHRISTMAS TREE DECORATION,213,0.0,0.0
BIRD DECORATION GREEN  SPOT,678,2.0,0.2949852507374631
BIRD DECORATION GREEN POLKADOT,939,13.0,1.384451544195953
BIRD DECORATION RED RETROSPOT,1261,1.0,0.07930214115781126
BIRD DECORATION RED SPOT,1267,0.0,0.0
BIRD HOUSE HOT WATER BOTTLE,2609,4.0,0.15331544653123802
BIRD IN TREE MUG ,4643,0.0,0.0
BIRD ON BRANCH CANVAS SCREEN,11,0.0,0.0
BIRDCAGE DECORATION MAGIC GARDEN,21,0.0,0.0
BIRDCAGE DECORATION TEALIGHT HOLDER,935,13.0,1.3903743315508021
BIRDHOUSE DECORATION MAGIC GARDEN,1871,19.0,1.015499732763228
BIRDHOUSE GARDEN MARKER ,2772,2.0,0.07215007215007214
BIRDS MOBILE VINTAGE DESIGN,598,23.0,3.8461538461538463
BIRTHDAY BANNER TAPE,48,0.0,0.0
BIRTHDAY BANQUET GIFT WRAP,2815,25.0,0.8880994671403196
"BIRTHDAY CARD, RETRO SPOT",3351,0.0,0.0
BIRTHDAY PARTY CORDON BARRIER TAPE,712,0.0,0.0
BISCUIT TIN 50'S CHRISTMAS,2194,46.0,2.096627164995442
BISCUIT TIN VINTAGE CHRISTMAS,1722,16.0,0.9291521486643438
BISCUIT TIN VINTAGE GREEN,594,16.0,2.6936026936026933
BISCUIT TIN VINTAGE LEAF,24,0.0,0.0
BISCUIT TIN VINTAGE RED,781,20.0,2.560819462227913
"BISCUIT TIN, MINT,IVORY, VINTAGE",1,0.0,0.0
"BISCUIT TIN, RED,IVORY, VINTAGE",37,0.0,0.0
BISCUITS SMALL BOWL LIGHT BLUE,1537,0.0,0.0
BLACK 3 BEAD DROP EARRINGS,19,6.0,31.57894736842105
BLACK 3 TIER GLASS PLATE STAND,10,0.0,0.0
BLACK AND WHITE CAT BOWL,1589,2.0,0.12586532410320958
BLACK AND WHITE DOG BOWL,1384,22.0,1.5895953757225432
BLACK AND WHITE PAISLEY FLOWER MUG,25707,6.0,0.02333994631812347
BLACK ASSORTED DROPLET DECORATION,62,0.0,0.0
BLACK BAROQUE CARRIAGE CLOCK,72,0.0,0.0
BLACK BAROQUE CUCKOO CLOCK,141,1.0,0.7092198581560284
BLACK BAROQUE WALL CLOCK ,115,1.0,0.8695652173913043
BLACK BIRD GARDEN DESIGN MUG,6156,2981.0,48.424301494476936
BLACK BOX MIRROR LANTERN,55,1.0,1.8181818181818181
BLACK CANDELABRA T-LIGHT HOLDER,1817,30.0,1.6510731975784259
BLACK CHAMPAGNE GLASS,1833,10.0,0.5455537370430987
BLACK CHERRY LIGHTS,242,248.0,102.4793388429752
BLACK CHRISTMAS FLOCK DROPLET ,179,0.0,0.0
BLACK CHRISTMAS TREE 120CM,268,0.0,0.0
BLACK CHRISTMAS TREE 60CM,931,0.0,0.0
BLACK CHUNKY BEAD BRACELET W STRAP,73,0.0,0.0
BLACK CRYSTAL DROP EARRINGS,20,0.0,0.0
BLACK DIAMANTE EXPANDABLE RING,64,29.0,45.3125
BLACK DIAMOND CLUSTER EARRINGS,5,0.0,0.0
BLACK DIAMOND CLUSTER NECKLACE,7,0.0,0.0
BLACK DINER WALL CLOCK,373,6.0,1.6085790884718498
BLACK DROP CRYSTAL NECKLACE,17,0.0,0.0
BLACK DROP EARRINGS W LONG BEADS,14,0.0,0.0
BLACK EAR MUFF HEADPHONES,231,1.0,0.4329004329004329
BLACK ENAMEL FLOWER RING,154,13.0,8.441558441558442
BLACK ENCHANTED FOREST PLACEMAT,1326,0.0,0.0
BLACK FACE LAMB WITH PANTS,123,0.0,0.0
BLACK FEATHER CHRISTMAS DECORATION,312,0.0,0.0
BLACK FINE BEAD NECKLACE W TASSEL,19,1.0,5.263157894736842
BLACK FLOCK GOLD CANDLE,54,0.0,0.0
BLACK FLOWER CANDLE PLATE,326,0.0,0.0
BLACK GEMSTONE BRACELET,52,4.0,7.6923076923076925
BLACK GEMSTONE NECKLACE 45CM,19,0.0,0.0
BLACK GLASS BRACELET W HEART CHARMS,64,0.0,0.0
BLACK GLASS TV DOUBLE P/FRAME 15X10,17,0.0,0.0
BLACK GLASS/SHELL/PEARL NECKLACE,5,0.0,0.0
BLACK GRAND BAROQUE PHOTO FRAME,692,0.0,0.0
BLACK HEART CARD HOLDER,10353,5.0,0.04829518014102192
BLACK KITCHEN SCALES,837,13.0,1.5531660692951015
BLACK LOVE BIRD CANDLE,428,0.0,0.0
BLACK LOVE BIRD T-LIGHT HOLDER,364,3.0,0.8241758241758242
BLACK MEDIUM GLASS CAKE STAND,38,3.0,7.894736842105263
BLACK METAL BAROQUE PHOTO FRAME,510,0.0,0.0
BLACK MINI TAPE MEASURE ,1515,0.0,0.0
BLACK NEW BAROQUE FLOCK BOX,7,3.0,42.857142857142854
BLACK ORANGE SQUEEZER,210,0.0,0.0
BLACK PHOTO ALBUM ,82,1.0,1.2195121951219512
BLACK PILLAR CANDLE SILVER FLOCK,612,0.0,0.0
BLACK PIRATE TREASURE CHEST,1057,14.0,1.3245033112582782
BLACK RECORD COVER FRAME,18739,23.0,0.12273867335503497
BLACK RETRO BAR STOOL,99,2.0,2.0202020202020203
BLACK RETRODISC LAMPSHADE,977,0.0,0.0
"BLACK RND BULLET""KEEP CLEAN"" BIN",2,0.0,0.0
BLACK SIL'T SQU CANDLE PLATE ,43,0.0,0.0
BLACK SILOUETTE CANDLE PLATE,514,12.0,2.3346303501945527
BLACK SILOUETTE CANDLE PLATE ,121,6.0,4.958677685950414
BLACK SILVER FLOWER T-LIGHT HOLDER,11520,5040.0,43.75
BLACK SMALL GLASS CAKE STAND,609,5.0,0.8210180623973727
BLACK SQUARE TABLE CLOCK,244,0.0,0.0
BLACK STITCHED WALL CLOCK,752,0.0,0.0
BLACK SWEETHEART BRACELET,183,4.0,2.185792349726776
BLACK TEA TOWEL CLASSIC DESIGN,1272,0.0,0.0
"BLACK TEA,COFFEE,SUGAR JARS",492,43.0,8.739837398373984
BLACK VINT ART DEC CRYSTAL BRACELET,22,0.0,0.0
BLACK VINT ART DEC CRYSTAL NECKLACE,20,0.0,0.0
BLACK VINTAGE  CRYSTAL EARRINGS,21,1.0,4.761904761904762
BLACK VINTAGE EARRINGS,104,0.0,0.0
BLACK WINE GLASS,3653,24.0,0.6569942513003011
BLACK+WHITE NECKLACE W TASSEL,44,1.0,2.272727272727273
BLACK/BLUE DOTS RUFFLED UMBRELLA,2977,2.0,0.06718172657037286
BLACK/BLUE POLKADOT UMBRELLA,1679,6.0,0.357355568790947
BLACK/WHITE GLASS/SILVER BRACELET,63,1.0,1.5873015873015872
BLACKCHRISTMAS TREE 30CM,78,0.0,0.0
BLCK NEW BAROQUE CANDLESTICK CANDLE,180,12.0,6.666666666666667
BLING KEY RING STAND,19,0.0,0.0
BLOKEY SILVER TOOL SET,36,0.0,0.0
BLOND DOLL DOORSTOP,328,0.0,0.0
BLOSSOM  IMAGES NOTEBOOK SET,718,24.0,3.3426183844011144
BLOSSOM IMAGES GIFT WRAP SET,982,0.0,0.0
BLOSSOM IMAGES SCRAP BOOK SET,496,0.0,0.0
BLUE  DIAMANTE PEN IN GIFT BOX,447,36.0,8.053691275167784
BLUE  SPOTTY  COFFEE MUG,241,1.0,0.4149377593360996
BLUE  SPOTTY CUP,3390,1.0,0.029498525073746312
BLUE  SPOTTY EGG CUP ,994,12.0,1.2072434607645874
BLUE  SPOTTY PLATE ,2404,6.0,0.24958402662229617
BLUE  SPOTTY PUDDING BOWL,2679,3.0,0.11198208286674133
BLUE  TILE HOOK,212,18.0,8.49056603773585
BLUE  VOILE LAMPSHADE,98,48.0,48.97959183673469
BLUE & WHITE BREAKFAST TRAY,128,0.0,0.0
BLUE 3 PIECE MINI DOTS CUTLERY SET,3973,80.0,2.0135917442738482
BLUE 3 PIECE POLKADOT CUTLERY SET,2331,6.0,0.2574002574002574
BLUE 5 PATCH FLOWER CUSHION COVER,435,0.0,0.0
BLUE BABY BOY'S MEMORY BOX,5,2.0,40.0
BLUE BABY BOY'S PHOTO ALBUM,2,0.0,0.0
BLUE BAROQUE FLOCK CANDLE HOLDER,3,0.0,0.0
BLUE BEADS+HAND PHONE CHARM,2,0.0,0.0
BLUE BERTIE MOBILE PHONE CHARM,3,0.0,0.0
BLUE BIRDHOUSE DECORATION,928,0.0,0.0
BLUE BLOSSOM HAIR CLIP,109,10.0,9.174311926605505
BLUE BREAKFAST CUP AND SAUCER ,2010,984.0,48.95522388059702
BLUE BUNNY EASTER EGG BASKET,157,0.0,0.0
BLUE BUTTERFLY ON SPRING,70,0.0,0.0
BLUE CALCULATOR RULER,1217,0.0,0.0
BLUE CAT BISCUIT BARREL PINK HEART,96,0.0,0.0
BLUE CHALET BIRDFEEDER,291,1.0,0.3436426116838488
BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1907,152.0,7.970634504457262
BLUE CHECK BAG W HANDLE 34X20CM,54,1.0,1.8518518518518516
BLUE CHENILLE SHAGGY CUSHION COVER ,71,13.0,18.30985915492958
BLUE CHERRY BLOSSOM CUP & SAUCER,1122,0.0,0.0
BLUE CIRCLES DESIGN MONKEY DOLL,433,10.0,2.3094688221709005
BLUE CIRCLES DESIGN TEDDY,103,1.0,0.9708737864077669
BLUE CLIMBING HYDRANGA ART FLOWER,340,0.0,0.0
BLUE COAT RACK PARIS FASHION,570,5.0,0.8771929824561403
BLUE COL METAL FOLDING CHAIR,8,0.0,0.0
BLUE CRUSOE CHECK LAMPSHADE,18,0.0,0.0
BLUE CRYSTAL BOOT PHONE CHARM,102,27.0,26.47058823529412
BLUE CUSHION COVER WITH FLOWER,283,172.0,60.7773851590106
BLUE DAISY MOBILE,181,0.0,0.0
BLUE DELPHINIUM ARTIFICIAL FLOWER,355,1.0,0.28169014084507044
BLUE DINER WALL CLOCK,1426,31.0,2.1739130434782608
BLUE DISCO HANDBAG,282,0.0,0.0
BLUE DRAGONFLY HELICOPTER,151,2.0,1.3245033112582782
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2207,13.0,0.5890348889895787
BLUE DROP EARRINGS W BEAD CLUSTER,8,0.0,0.0
BLUE EASTER EGG HUNT START POST,82,5.0,6.097560975609756
BLUE EGG  SPOON,2319,0.0,0.0
BLUE FAIRY CAKE CHILD'S APRON,1051,0.0,0.0
BLUE FAIRY CAKE CHILDRENS APRON,4,0.0,0.0
BLUE FELT EASTER EGG BASKET,1413,12.0,0.8492569002123143
BLUE FELT HANGING HEART W FLOWER,57,0.0,0.0
BLUE FELT HANGING HEART WITH FLOWER,75,0.0,0.0
BLUE FLOCK CUSHION COVER ,24,0.0,0.0
BLUE FLOCK GLASS CANDLEHOLDER,1788,10.0,0.5592841163310962
BLUE FLORIBUNDA EGG WARMER,10,1.0,10.0
BLUE FLOWER DES PURSE,54,0.0,0.0
BLUE FLOWER T-LIGHT HOLDER,240,0.0,0.0
BLUE FLY SWAT,503,1.0,0.19880715705765406
BLUE FLYING SINGING CANARY,366,49.0,13.387978142076504
BLUE GEISHA GIRL ,90,1.0,1.1111111111111112
BLUE GIANT GARDEN THERMOMETER,488,8.0,1.639344262295082
BLUE GINGHAM ROSE CUSHION COVER,121,0.0,0.0
BLUE GINGHAM ROSE FLOOR CUSHION ,29,0.0,0.0
BLUE GINGHAM ROSE QUILT ,72,0.0,0.0
BLUE GLASS CHUNKY CHARM BRACELET,37,0.0,0.0
BLUE GLASS GEMS IN BAG,911,8.0,0.8781558726673985
BLUE GREEN EMBROIDERY COSMETIC BAG,54,0.0,0.0
BLUE HANGING GINGHAM EASTER HEN,83,0.0,0.0
BLUE HAPPY BIRTHDAY BUNTING,4753,188.0,3.9553965916263416
BLUE HARMONICA IN BOX ,12957,120.0,0.9261403102570039
BLUE HEART COMPACT MIRROR,331,14.0,4.229607250755287
BLUE HIBISCUS  HAIR CLIP,7,0.0,0.0
BLUE HOLE PUNCH,81,0.0,0.0
BLUE JUICY FRUIT PHOTO FRAME,355,6.0,1.6901408450704223
BLUE KASHMIRI BOXED MIRROR,33,0.0,0.0
BLUE KASHMIRI COFFEE TABLE ,27,0.0,0.0
BLUE KASHMIRI OCCASIONAL TABLE,24,3.0,12.5
BLUE KNITTED EGG COSY,194,0.0,0.0
BLUE KNITTED HEN ,563,0.0,0.0
BLUE KNITTED KID'S RUCKSACK,13,0.0,0.0
BLUE LEAVES AND BEADS PHONE CHARM,18,0.0,0.0
BLUE METAL WALL SHELF,12,0.0,0.0
BLUE MONTE CARLO HANDBAG,24,2.0,8.333333333333332
BLUE MURANO TWIST BRACELET,107,0.0,0.0
BLUE MURANO TWIST NECKLACE,39,0.0,0.0
BLUE NETTING STORAGE HANGER,15,0.0,0.0
BLUE NEW BAROQUE CANDLESTICK CANDLE,770,70.0,9.090909090909092
BLUE NEW BAROQUE FLOCK CANDLESTICK,62,0.0,0.0
BLUE ORGANDY ROUND LAMPSHADE W BEA,33,0.0,0.0
BLUE OWL DECORATION,96,0.0,0.0
BLUE OWL SOFT TOY,1088,9.0,0.8272058823529412
BLUE PADDED SOFT MOBILE,471,29.0,6.1571125265392785
BLUE PAINTED KASHMIRI CHAIR,18,0.0,0.0
BLUE PAINTED KASHMIRI TABLE ,17,0.0,0.0
BLUE PAISLEY JOURNAL ,812,7.0,0.8620689655172413
BLUE PAISLEY NOTEBOOK,3339,1.0,0.02994908655286014
BLUE PAISLEY POCKET BOOK,5145,0.0,0.0
BLUE PAISLEY SKETCHBOOK,458,4.0,0.8733624454148471
BLUE PAISLEY TISSUE BOX,933,0.0,0.0
BLUE PAPER PARASOL ,1670,1.0,0.059880239520958084
BLUE PARTY BAGS ,3492,206.0,5.899198167239404
BLUE PATCH PENCIL CASE PINK HEART,293,1.0,0.3412969283276451
BLUE PATCH PURSE PINK HEART,441,15.0,3.4013605442176873
BLUE PILLAR CANDLE SILVER FLOCK,78,0.0,0.0
BLUE POLKADOT BEAKER ,2856,10.0,0.350140056022409
BLUE POLKADOT BOWL,3616,21.0,0.5807522123893806
BLUE POLKADOT COFFEE MUG,2137,111.0,5.194197473093121
BLUE POLKADOT CUP,4191,44.0,1.0498687664041995
BLUE POLKADOT EGG CUP ,1163,0.0,0.0
BLUE POLKADOT GARDEN PARASOL,200,5.0,2.5
BLUE POLKADOT KIDS BAG,568,8.0,1.4084507042253522
BLUE POLKADOT LUGGAGE TAG ,280,0.0,0.0
BLUE POLKADOT PASSPORT COVER,321,0.0,0.0
BLUE POLKADOT PLATE ,2641,17.0,0.6436955698599016
BLUE POLKADOT PUDDING BOWL,2565,2496.0,97.30994152046783
BLUE POLKADOT PURSE ,415,330.0,79.51807228915662
BLUE POLKADOT WASHING UP GLOVES,535,2.0,0.3738317757009346
BLUE POLKADOT WRAP,8702,225.0,2.5856125028729027
BLUE PORCELAIN B'FLY OIL BURNER,3,0.0,0.0
BLUE POT PLANT CANDLE ,673,27.0,4.011887072808321
BLUE PUDDING SPOON,1437,0.0,0.0
BLUE PULL BACK RACING CAR,989,0.0,0.0
BLUE REFECTORY CLOCK ,173,0.0,0.0
BLUE RETRO BAR STOOL,69,0.0,0.0
BLUE RETRO KITCHEN WALL CLOCK,36,0.0,0.0
BLUE RIVIERA HANDBAG,326,0.0,0.0
BLUE ROCKING SINGING CANARY,106,12.0,11.320754716981133
BLUE ROSE FABRIC MIRROR,1280,120.0,9.375
BLUE ROSE PATCH PURSE PINK BUTTERFL,249,16.0,6.425702811244979
BLUE ROUND COMPACT MIRROR,160,0.0,0.0
BLUE SAVANNAH PICNIC HAMPER FOR 2,602,0.0,0.0
BLUE SAVANNAH PICNIC HAMPER FOR 4,344,2.0,0.5813953488372093
BLUE SCANDINAVIAN PAISLEY WRAP,3175,0.0,0.0
BLUE SCOTTIE DOG W FLOWER PATTERN,274,3.0,1.094890510948905
BLUE SHARK HELICOPTER,59,1.0,1.694915254237288
BLUE SHELL+SILVER NECKLACE,13,0.0,0.0
BLUE SPOT CERAMIC DRAWER KNOB,8845,72.0,0.8140192198982475
BLUE SPOTS  WRAP,6350,0.0,0.0
BLUE SPOTTY BEAKER ,112,10.0,8.928571428571429
BLUE SPOTTY BOWL,2849,19.0,0.666900666900667
BLUE SPOTTY LUGGAGE TAG ,1236,0.0,0.0
BLUE SPOTTY PASSPORT COVER,316,0.0,0.0
BLUE SPOTTY PURSE ,483,24.0,4.968944099378882
BLUE SQUARE COMPACT MIRROR,371,0.0,0.0
BLUE STAR BLOCK TABLE LAMP,109,0.0,0.0
BLUE STONES ON WIRE FOR CANDLE,743,0.0,0.0
BLUE STRIPE CERAMIC DRAWER KNOB,10578,106.0,1.002079788239743
BLUE STRIPES SHOULDER BAG,11,0.0,0.0
BLUE SWEETHEART BRACELET,206,4.0,1.9417475728155338
BLUE TABLE RUN FLOWER,48,0.0,0.0
BLUE TALL PORCELAIN T-LIGHT HOLDER,7,0.0,0.0
BLUE TEA TOWEL CLASSIC DESIGN,2319,0.0,0.0
BLUE TEATIME PRINT BOWL ,786,0.0,0.0
BLUE TILED SET OF 3 DRAWERS,5,5.0,100.0
BLUE TILED TRAY,281,5.0,1.7793594306049825
BLUE TINSEL GARLAND ,130,0.0,0.0
BLUE TRAVEL FIRST AID KIT,86,0.0,0.0
BLUE TV TRAY TABLE ,227,0.0,0.0
BLUE VICTORIAN FABRIC HEART BOX,765,0.0,0.0
BLUE VICTORIAN FABRIC OVAL BOX,1809,0.0,0.0
BLUE VINTAGE SPOT BEAKER,5048,49.0,0.9706814580031695
BLUE WHITE PLASTIC RINGS LAMPSHADE,15,0.0,0.0
BLUE WHITE SCARF HOT WATER BOTTLE,28,0.0,0.0
BLUE WHITE SPOTS GARDEN PARASOL,276,12.0,4.3478260869565215
BLUE WIRE SPIRAL CANDLE HOLDER,52,1.0,1.9230769230769231
BLUE YELLOW FLOWER PIGGY BANK,489,18.0,3.6809815950920246
BLUE/BROWN DOTS RUFFLED UMBRELLA,547,192.0,35.10054844606947
BLUE/CREAM STRIPE CUSHION COVER ,1260,65.0,5.158730158730158
BLUE/CREAM STRIPE FRINGE HAMMOCK,315,10.0,3.1746031746031744
BLUE/GREEN SHELL NECKLACE W PENDANT,6,0.0,0.0
BLUE/NAT SHELL NECKLACE W PENDANT,7,0.0,0.0
BLUE/PINK NEST STRIPE BOX,1142,567.0,49.64973730297723
BLUE/WHITE RIBBED MELAMINE JUG,10,0.0,0.0
BLUE/YELLOW CERAMIC CANDLE HOLDER,14,0.0,0.0
BLUE/YELLOW FLOWER DESIGN BIG MUG,38,0.0,0.0
BOHEMIAN COLLAGE STATIONERY SET,1103,12.0,1.087941976427924
BOMBS AWAY METAL SIGN,1210,3.0,0.24793388429752067
BOOM BOX SPEAKER BOYS,884,9.0,1.0180995475113122
BOOM BOX SPEAKER GIRLS,608,7.0,1.151315789473684
BOOZE & WOMEN GREETING CARD ,957,2.0,0.20898641588296762
BOTANICAL GARDENS WALL CLOCK ,262,18.0,6.870229007633588
BOTANICAL LAVENDER BIRTHDAY CARD,1125,12.0,1.0666666666666667
BOTANICAL LAVENDER GIFT WRAP ,1150,0.0,0.0
BOTANICAL LILY GIFT WRAP,850,25.0,2.941176470588235
BOTANICAL LILY GREETING CARD,980,0.0,0.0
BOTANICAL ROSE GIFT WRAP,2815,0.0,0.0
BOTANICAL ROSE GREETING CARD,1603,0.0,0.0
BOTTLE BAG RETROSPOT ,3618,60.0,1.658374792703151
BOUDOIR SQUARE TISSUE BOX,2865,79.0,2.757417102966841
BOX OF 24 COCKTAIL PARASOLS,19085,207.0,1.0846214304427562
BOX OF 3 PEBBLE CANDLES,1,1.0,100.0
BOX OF 6 ASSORTED COLOUR TEASPOONS,701,2.0,0.28530670470756064
BOX OF 6 CHRISTMAS CAKE DECORATIONS,1875,17.0,0.9066666666666667
BOX OF 6 MINI 50'S CRACKERS,3720,116.0,3.118279569892473
BOX OF 6 MINI VINTAGE CRACKERS,3809,168.0,4.4106064583880285
BOX OF 6 PEBBLE CANDLES,18,0.0,0.0
BOX OF 9 PEBBLE CANDLES,1777,6.0,0.3376477208778841
BOX OF VINTAGE ALPHABET BLOCKS,2945,61.0,2.071307300509338
BOX OF VINTAGE JIGSAW BLOCKS ,2312,79.0,3.4169550173010386
BOX/12 CHICK & EGG IN BASKET,261,1.0,0.38314176245210724
BOX/12 MOTHER & CHICK IN BASKET/BOW,137,0.0,0.0
BOXED GLASS ASHTRAY,13,0.0,0.0
BOYS ALPHABET IRON ON PATCHES,20775,576.0,2.7725631768953067
BOYS PARTY BAG,77,0.0,0.0
BOYS VINTAGE TIN SEASIDE BUCKET,3709,10.0,0.26961445133459155
BREAD BIN DINER STYLE BLACK,8,8.0,100.0
BREAD BIN DINER STYLE IVORY,1112,49.0,4.406474820143885
BREAD BIN DINER STYLE MINT,390,16.0,4.102564102564102
BREAD BIN DINER STYLE PINK,373,13.0,3.485254691689008
BREAD BIN DINER STYLE RED ,822,28.0,3.40632603406326
"BREAD BIN, DINER STYLE, IVORY",45,0.0,0.0
"BREAD BIN, DINER STYLE, MINT",13,0.0,0.0
"BREAD BIN, DINER STYLE, PINK",8,0.0,0.0
"BREAD BIN, DINER STYLE, RED ",3,0.0,0.0
BRIGHT BLUES RIBBONS ,2332,0.0,0.0
"BROCADE PURSE,SMALL ARCH BUTTON",3280,36.0,1.097560975609756
BROCADE RING PURSE ,70369,740.0,1.0515994258835566
BROCANTE COAT RACK,476,7.0,1.4705882352941175
BROCANTE SHELF WITH HOOKS,174,7.0,4.022988505747127
BROWN  PIRATE TREASURE CHEST ,909,0.0,0.0
BROWN ANTIQUE CUBE CANDLE,226,0.0,0.0
BROWN CHECK CAT DOORSTOP ,1294,2.0,0.1545595054095827
BROWN COZY SQUARE PHOTO ALBUM,212,0.0,0.0
BROWN DOG CANNISTER W BONE,4,0.0,0.0
BROWN FLOWER LIGHTS,120,15.0,12.5
BROWN FURRY HOT WATER BOTTLE,205,0.0,0.0
BROWN KUKUI COCONUT SEED NECKLACE,87,0.0,0.0
BROWN VINTAGE VICTORIAN EARRINGS,16,0.0,0.0
BUBBLE GUM CHUNKY KNITTED THROW ,83,1.0,1.2048192771084338
BUBBLE GUM SCARF KNITTING KIT,316,0.0,0.0
BUBBLEGUM RING ASSORTED,12050,0.0,0.0
BUDDHA INCENSE HOLDER ASSORTED,2180,0.0,0.0
BUFFALO BILL TREASURE BOOK BOX,1922,20.0,1.040582726326743
BUFFALO BILL WALL ART ,248,0.0,0.0
BULL DOG BOTTLE OPENER,874,13.0,1.4874141876430207
BULL DOG BOTTLE TOP WALL CLOCK,201,4.0,1.9900497512437811
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3516,3.0,0.08532423208191127
BUNDLE OF 3 RETRO EXERCISE BOOKS,60,0.0,0.0
BUNDLE OF 3 RETRO NOTE BOOKS,2141,3.0,0.14012143858010276
BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1702,2.0,0.11750881316098707
BUNNY BUNCH OF FLOWERS,14,0.0,0.0
BUNNY DECORATION MAGIC GARDEN,1184,1.0,0.08445945945945946
BUNNY EGG BOX,1045,12.0,1.1483253588516746
BUNNY EGG GARLAND,1400,44.0,3.1428571428571432
BUNNY WOODEN PAINTED WITH BIRD ,1727,35.0,2.026635784597568
BUNNY WOODEN PAINTED WITH FLOWER ,1007,52.0,5.163853028798411
"BUNTING , SPOTTY ",146,0.0,0.0
BURG FLOCK GOLD CUP/CANDLE ,117,0.0,0.0
BUTTERFLIES  HONEYCOMB GARLAND,1539,49.0,3.1838856400259905
BUTTERFLIES STICKERS,1782,12.0,0.6734006734006733
BUTTERFLY CROCHET FOOD COVER,669,2.0,0.29895366218236175
BUTTERFLY CUSHION COVER,8,0.0,0.0
BUTTERFLY HAIR BAND,50,12.0,24.0
BUTTERFLY WATER TRANSFER TATTOOS ,284,0.0,0.0
BUTTON BOX ,3031,44.0,1.4516661167931375
BUTTONS AND STRIPES NOTEBOOK ,97,0.0,0.0
BUTTONS DESIGN JEWELLERY BOX,75,10.0,13.333333333333334
Bank Charges,32,72.0,225.0
CABIN BAG VINTAGE PAISLEY,141,22.0,15.602836879432624
CABIN BAG VINTAGE RETROSPOT,366,12.0,3.278688524590164
CACTI T-LIGHT CANDLES,15566,629.0,4.04085828086856
CAKE PLATE LOVEBIRD PINK,726,1.0,0.13774104683195593
CAKE PLATE LOVEBIRD WHITE,1489,5.0,0.33579583613163194
CAKE SHOP  STICKER SHEET,1068,12.0,1.1235955056179776
CAKE STAND 3 TIER MAGIC GARDEN,1127,95.0,8.429458740017747
CAKE STAND LACE WHITE,1232,65.0,5.275974025974025
CAKE STAND LOVEBIRD 2 TIER PINK,905,12.0,1.3259668508287292
CAKE STAND LOVEBIRD 2 TIER WHITE,745,51.0,6.845637583892618
CAKE STAND VICTORIAN FILIGREE LARGE,389,18.0,4.627249357326478
CAKE STAND VICTORIAN FILIGREE MED,586,9.0,1.5358361774744027
CAKE STAND VICTORIAN FILIGREE SMALL,561,4.0,0.7130124777183601
